Date,Ticker,Open,High,Low,Close,Volume,roc_5
2023-04-27,AAPL,163.32654598880194,166.65852525119462,163.32654598880194,166.51022338867188,6.49023E7,1.0561036422897823
2023-04-28,AAPL,166.589321099478,167.9339799574928,165.9862017200745,167.76588439941406,5.52092E7,2.8238842864990628
2023-05-01,AAPL,167.370409816753,168.52720964209172,166.7376300382773,167.67691040039062,5.24729E7,2.5766554362190197
2023-05-02,AAPL,168.1712661379265,168.42834281753628,165.65002884530062,166.6387481689453,4.84257E7,2.9125991270627236
2023-05-03,AAPL,167.58792807875122,168.9919077307227,165.27432844465707,165.56105041503906,6.5136E7,2.2532892411821193
2023-05-04,AAPL,163.0299431104764,165.15568380990734,162.45648404157697,163.91978454589844,8.12354E7,-1.5557236006625115
2023-05-05,AAPL,169.05123536921852,172.33379095243657,168.8337158986843,171.61203002929688,1.133164E8,2.292567194845155
2023-05-08,AAPL,170.53431814830344,171.88887398730245,170.1684967974759,171.54281616210938,5.59628E7,2.3055683412149417
2023-05-09,AAPL,171.09789605728315,171.58235891028352,169.66425593732595,169.83233642578125,4.53269E7,1.9164739845489867
2023-05-10,AAPL,171.06822526711633,172.0668263741992,169.96084934197563,171.6021270751953,5.37245E7,3.648851372356053
2023-05-11,AAPL,171.88885599180736,172.62049861686478,170.22779972610607,171.78997802734375,4.95147E7,4.801246843538655
2023-05-12,AAPL,171.89889318697968,172.33453386665053,169.30487018579348,170.85931396484375,4.54978E7,-0.43861497607401095
2023-05-15,AAPL,171.44346424843133,171.49297161869612,169.77021484316816,170.36427307128906,3.72667E7,-0.6870256168037836
2023-05-16,AAPL,170.28506430037106,171.42365827881974,170.09694535788182,170.36427307128906,4.21103E7,0.31321281724241906
2023-05-17,AAPL,170.00783790944186,171.21573009717264,168.7306172756303,170.97811889648438,5.79516E7,-0.3636366223115054
2023-05-18,AAPL,171.2850464654308,173.50284672542747,170.86921174934298,173.31472778320312,6.54967E7,0.887566185971967
2023-05-19,AAPL,174.64144781679403,174.64144781679403,173.20582466782196,173.42364501953125,5.57724E7,1.5008435859780758
2023-05-22,AAPL,172.25532419255816,172.97809854709377,171.7305793150355,172.47314453125,4.35709E7,1.2378601580851865
2023-05-23,AAPL,171.41375772100255,171.66127945739515,169.5820908286863,169.85931396484375,5.07473E7,-0.29639964843685973
2023-05-24,AAPL,169.393985633902,170.71080319124064,168.82964388505917,170.1365509033203,4.51435E7,-0.49220800801626247
2023-05-25,AAPL,170.70090944955888,172.17612946392208,169.9880455752579,171.27516174316406,5.60583E7,-1.1767990326767417
2023-05-26,AAPL,171.60187949980389,174.0275895351184,171.39395459047836,173.69094848632812,5.4835E7,0.15413323065996615
2023-05-30,AAPL,175.20579349606086,177.21566879798618,174.81966018947244,175.54241943359375,5.59644E7,1.7795668483261375
2023-05-31,AAPL,175.57212869440465,177.57210865507508,175.00777185545402,175.492919921875,9.96253E7,3.316630584177005
2023-06-01,AAPL,175.93847152997847,178.3344804566055,175.17610024638307,178.30477905273438,6.89018E7,4.800983742791188
2023-06-02,AAPL,179.2354282464183,179.97799341291704,177.48297022337377,179.15621948242188,6.19459E7,4.60140142858301
2023-06-05,AAPL,180.81957270938136,183.11656642752385,176.2750624238164,177.7998046875,1.219465E8,2.365613313174635
2023-06-06,AAPL,178.18593224970854,178.3344392347369,175.67110318136787,177.4334716796875,6.48484E7,1.07726226640571
2023-06-07,AAPL,176.67113061333816,179.41367589423808,175.56223798316736,176.05728149414062,6.19446E7,0.321586518998524
2023-06-08,AAPL,176.1364534617516,179.04731136486936,175.70082791608735,178.77999877929688,5.02149E7,0.266521026013527
2023-06-09,AAPL,179.70079329510486,180.42355258623877,178.83942242611607,179.16615295410156,4.88707E7,0.005544586567178671
2023-06-12,AAPL,179.473070311983,182.0670933538608,179.17604119777275,181.96807861328125,5.42749E7,2.344363613395069
2023-06-13,AAPL,180.9879199183322,182.324528402013,180.63148796784472,181.49285888671875,5.49291E7,2.2878362062145046
2023-06-14,AAPL,181.55225831570974,182.5621513412214,180.21564985689943,182.1265106201172,5.74629E7,3.4473036698448354
2023-06-15,AAPL,182.13641040467775,184.67103069686027,181.95818688950908,184.16607666015625,6.54332E7,3.0126848180083416
2023-06-16,AAPL,184.878923163322,185.13635542691418,182.4433178422068,183.0868682861328,1.012356E8,2.1883125062330557
2023-06-20,AAPL,182.5819517231594,184.25520121093788,182.5819517231594,183.17599487304688,4.97991E7,0.6638066791553533
2023-06-21,AAPL,183.06706733943585,183.5720213426237,180.77996894802234,182.1363983154297,4.95157E7,0.35458112933942565
2023-06-22,AAPL,181.91857754734076,185.1957628610581,181.84926421078353,185.14625549316406,5.12453E7,1.65804794851943
2023-06-23,AAPL,183.71064919871634,185.70071866604846,183.17599374881706,184.82943725585938,5.30793E7,0.3601969525186942
2023-06-26,AAPL,184.97794384564872,186.18585111473345,183.39379870692287,183.43341064453125,4.80887E7,0.18927756077888244
2023-06-27,AAPL,184.0472982370499,186.52251609225124,183.8294778571897,186.19578552246094,5.07308E7,1.648573357828343
2023-06-28,AAPL,186.06704032710473,188.01751290126907,185.7403249158235,187.37396240234375,5.12168E7,2.875627351455298
2023-06-29,AAPL,187.2056628454855,188.18585447217086,187.06705126158826,187.71060180664062,4.63473E7,1.385038172468599
2023-06-30,AAPL,189.73036510372253,192.55210381756805,189.36402266288647,192.0471649169922,8.50696E7,3.905074737170418
2023-07-03,AAPL,191.85904618822673,191.9580609253223,189.85906633761323,190.55213928222656,3.14582E7,3.8808244434218313
2023-07-05,AAPL,189.67096065277283,191.06697174397888,188.73036598215447,189.43333435058594,4.69203E7,1.7387873839574377
2023-07-06,AAPL,187.95809689875657,190.11649423604223,187.32444187549908,189.9085693359375,4.50943E7,1.3526996499925894
2023-07-07,AAPL,189.5125387247038,190.76004279032819,188.35413885501103,188.78976440429688,4.6778E7,0.5749076436118871
2023-07-10,AAPL,187.38387649073601,188.10665094106523,185.18588195082552,186.74032592773438,5.99222E7,-2.7632998339504606
2023-07-11,AAPL,187.28484131741655,187.42345287888426,184.75022127484863,186.21554565429688,4.66381E7,-2.2758042204431845
2023-07-12,AAPL,187.79970514631046,189.79968522544766,186.60170827121757,187.88882446289062,6.07502E7,-0.8153316273454145
2023-07-13,AAPL,188.61155673528532,189.2947191217671,187.8986929500458,188.65115356445312,4.13423E7,-0.6621163941581161
2023-07-14,AAPL,188.34425119556795,189.28483085110778,187.75020804300397,188.79969787597656,4.15739E7,0.005261657967014981
2023-07-17,AAPL,189.99766254560217,192.3936860433753,189.90855835393603,192.06695556640625,5.05202E7,2.8524260157568744
2023-07-18,AAPL,191.43333225746687,192.4036133115075,190.51254346863507,191.80955505371094,4.83538E7,3.00405069821569
2023-07-19,AAPL,191.18579595006162,196.26493172677777,190.74024473686075,193.1659698486328,8.05073E7,2.8086531494503344
2023-07-20,AAPL,193.15607727761312,194.52240222913113,190.59175546623806,191.21551513671875,5.95812E7,1.359314016274756
2023-07-21,AAPL,192.17589935868594,193.03727024392953,189.33433929774543,190.0373077392578,7.19178E7,0.6555147477482945
2023-07-24,AAPL,191.4927249435582,192.9778554020486,190.34422042985216,190.83926391601562,4.53778E7,-0.6391998283984651
2023-07-25,AAPL,191.4135192381226,192.51251639930572,191.00757994716116,191.7006378173828,3.72832E7,-0.05678405139807856
2023-07-26,AAPL,191.75014067908202,193.70061320853526,191.40361930588426,192.57191467285156,4.74719E7,-0.3075361443046924
2023-07-27,AAPL,194.07684234558644,195.24513765991685,190.64123952357383,191.30459594726562,4.74602E7,0.046586601763555835
2023-07-28,AAPL,192.74024356896163,194.6808208278144,192.21549864281087,193.8887481689453,4.82914E7,2.0266759593184194
2023-07-31,AAPL,194.11643019980355,194.54217541175802,193.32435767868782,194.5025634765625,3.88241E7,1.9195733023572217
2023-08-01,AAPL,194.29467332466547,194.77980627337752,193.34418318178373,193.67091369628906,3.51751E7,1.027787857849053
2023-08-02,AAPL,193.10656507331342,193.24517665133837,189.94820018063527,190.67095947265625,5.03893E7,-0.9871404163087473
2023-08-03,AAPL,189.67096144116343,190.46301890335675,188.79968010371752,189.27491760253906,6.12352E7,-1.0609668495816258
2023-08-04,AAPL,183.6809340478131,185.5224963676216,180.11661500704574,180.18592834472656,1.157997E8,-7.067362058719763
2023-08-07,AAPL,180.32454086912372,181.31462781819698,175.5919264611557,177.07705688476562,9.75761E7,-8.95901127488052
2023-08-08,AAPL,177.9087289898081,178.48298124186843,175.81964489133262,178.01763916015625,6.7823E7,-8.082408575135847
2023-08-09,AAPL,179.07702506576103,179.13642786663587,175.25528876502239,176.42359924316406,6.03785E7,-7.472223493759349
2023-08-10,AAPL,177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688,5.46869E7,-6.9048438846431015
2023-08-11,AAPL,175.7993186650753,177.08815781935616,175.03591791571532,176.26527404785156,5.19881E7,-2.1758937187226497
2023-08-14,AAPL,176.44371711975322,178.14896748076782,175.78937369863468,177.9209442138672,4.36756E7,0.47656502990713767
2023-08-15,AAPL,177.34592099472832,177.94076628789648,175.53161335110406,175.9281768798828,4.36226E7,-1.1737389003308945
2023-08-16,AAPL,175.61092006059548,177.0088162608788,174.9863181633248,175.05572509765625,4.69649E7,-0.7753351316806977
2023-08-17,AAPL,175.62083731111454,175.9876593304517,171.9922220355352,172.5077667236328,6.60629E7,-2.098690125289427
2023-08-18,AAPL,170.82235510894964,173.59834528388794,170.48527458580276,172.9935760498047,6.11142E7,-1.8561216982300732
2023-08-21,AAPL,173.5685847246663,174.61949160968172,172.24998915809468,174.33197021484375,4.63119E7,-2.0171734220954702
2023-08-22,AAPL,175.5415274877659,176.15620551446153,174.73847648439144,175.71006774902344,4.20842E7,-0.12397623548858337
2023-08-23,AAPL,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,5.27228E7,2.5768859176747916
2023-08-24,AAPL,179.12057292485625,179.54689311295104,174.50053343712446,174.86737060546875,5.49458E7,1.3678247227072136
2023-08-25,AAPL,175.8587845923081,177.6135940867137,174.3121656551708,177.07823181152344,5.14496E7,2.361160370800579
2023-08-28,AAPL,178.5455506421133,179.04126265908485,177.0187642861302,178.6446990966797,4.38207E7,2.4738600019956203
2023-08-29,AAPL,178.15886298414327,183.31426398332457,177.96058123954543,182.54095458984375,5.30039E7,3.8875898964294135
2023-08-30,AAPL,183.35395983897268,186.23900735465395,183.1556780614674,186.04071044921875,6.08139E7,3.605344761305239
2023-08-31,AAPL,186.22904755800002,187.49806884308921,185.87213437607323,186.2587890625,6.07945E7,6.514319062263636
2023-09-01,AAPL,187.86494658905943,188.2912516644068,186.66531684562548,187.835205078125,4.57326E7,6.074701083558904
2023-09-05,AAPL,186.66529992482816,188.350717612699,186.00104769428793,188.0731201171875,4.528E7,5.277750231707295
2023-09-06,AAPL,186.7842777718091,187.23043067946264,179.91371663144653,181.34136962890625,8.17558E7,-0.6571593556267306
2023-09-07,AAPL,173.67762258525417,176.68165076505136,172.05168807820937,176.03721618652344,1.124888E8,-5.3770458296684716
2023-09-08,AAPL,176.82047189213844,178.69426259870855,176.26526175899272,176.65191650390625,6.55513E7,-5.157808985523964
2023-09-11,AAPL,178.52572555213936,178.7537488345446,175.81912716109244,177.82180786132812,5.89531E7,-5.330948057704131
2023-09-12,AAPL,177.95070042200115,178.58521118121962,173.32075212571604,174.78805541992188,9.03702E7,-7.063776412593017
2023-09-13,AAPL,174.99625134216151,175.77948480311008,172.48794973853728,172.7159881591797,8.42679E7,-4.756433398169094
2023-09-14,AAPL,172.507750907179,174.5897470555056,172.09135470309917,174.2328338623047,6.08958E7,-1.0250004875712668
2023-09-15,AAPL,174.9665039932106,174.98633670911127,172.32932763975032,173.5091094970703,1.092051E8,-1.77909590172289
2023-09-18,AAPL,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375,6.72576E7,-0.774979341378254
2023-09-19,AAPL,175.99759154247158,178.08949677364237,175.61093679016653,177.5343017578125,5.18269E7,1.5711865043025217
2023-09-20,AAPL,177.72264255589144,178.158871491594,173.8957457034938,173.9849853515625,5.84362E7,0.734730586269333
2023-09-21,AAPL,173.05304760725463,174.78803946069445,172.36896268457267,172.4383544921875,6.30479E7,-1.0299318046651043
2023-09-22,AAPL,173.17200382635897,175.56133895987557,172.5573258740407,173.2909698486328,5.67254E7,-0.12572230303630444
2023-09-25,AAPL,172.70606425815106,175.45231307707115,172.65649003070402,174.5699462890625,4.61727E7,-1.0619699230746347
2023-09-26,AAPL,173.3207639858642,173.6974948472255,170.18786027937264,170.48529052734375,6.45889E7,-3.970506634872635
2023-09-27,AAPL,171.13960475321795,171.5560010147378,167.6002289663342,168.9683837890625,6.69218E7,-2.8833531539306176
2023-09-28,AAPL,167.88773731405627,170.55467030699108,166.18248681585104,169.22616577148438,5.62944E7,-1.8628040902864544
2023-09-29,AAPL,170.54473485773315,171.5857329254824,168.8791349237489,169.74168395996094,5.18142E7,-2.048165517090778
2023-10-02,AAPL,169.75161672914737,172.8052044328195,169.46409530048962,172.25991821289062,5.21645E7,-1.3232679079518095
2023-10-03,AAPL,170.78269477378157,172.14095595651972,169.3550569046923,170.92149353027344,4.95946E7,0.25585961204067975
2023-10-04,AAPL,169.6227029977764,172.7159556991738,169.50373697662062,172.17066955566406,5.30203E7,1.895198199089864
2023-10-05,AAPL,172.299583153516,173.94535074695764,171.19910182632682,173.4099884033203,4.85279E7,2.4723260807584504
2023-10-06,AAPL,172.30947784007347,176.46354642551725,171.69478473153458,175.96783447265625,5.72241E7,3.6680150493640395
2023-10-09,AAPL,175.29367439346143,177.51446959158443,174.2923416030924,177.45498657226562,4.23908E7,3.015831200473797
2023-10-10,AAPL,176.57261638357625,178.17871838563994,176.42389371024447,176.86012268066406,4.3698E7,3.4744776843052696
2023-10-11,AAPL,176.6717569025772,178.30761560829964,176.07691156880261,178.25804138183594,4.75511E7,3.535661353865957
2023-10-12,AAPL,178.52572180730996,180.77624333047942,177.50454119898205,179.1602325439453,5.67431E7,3.3159820801388733
2023-10-13,AAPL,179.86414450043375,180.36976530628638,176.61227491408687,177.31619262695312,5.14271E7,0.7662526269858696
2023-10-16,AAPL,175.23418002024147,177.5441995976702,174.99623283045386,177.18728637695312,5.2517E7,-0.1508552678532274
2023-10-17,AAPL,175.13505578762425,176.8898806260753,173.30093033620963,175.63076782226562,5.75494E7,-0.6951000823504696
2023-10-18,AAPL,174.07420545389226,176.0570532000882,173.608235023302,174.33197021484375,5.47644E7,-2.2024651098810093
2023-10-19,AAPL,174.53025852712355,176.31482459139443,173.68755728005698,173.9552459716797,5.93029E7,-2.9052131147401363
2023-10-20,AAPL,173.80652221036553,173.9155794449356,171.15942220172326,171.39736938476562,6.41893E7,-3.3380049247052264
2023-10-23,AAPL,169.44428482707696,172.51769024747387,168.47267838425373,171.516357421875,5.59801E7,-3.2005281366596665
2023-10-24,AAPL,171.56593616509952,172.18061423977284,169.97965162202772,171.9525909423828,4.38166E7,-2.094266810702009
2023-10-25,AAPL,170.4059694558874,171.57584256593557,169.18650699014253,169.63265991210938,5.7157E7,-2.6956101608574863
2023-10-26,AAPL,168.90890687614655,169.91025482669738,164.24921696829185,165.45875549316406,7.06253E7,-4.884296780505759
2023-10-27,AAPL,165.4785656118454,167.5109876180873,165.3992498850538,166.77732849121094,5.84991E7,-2.6955144703436344
2023-10-30,AAPL,167.5704619394744,169.70201714769797,167.4217392864812,168.82955932617188,5.1131E7,-1.5664967097537335
2023-10-31,AAPL,167.89766069037708,169.43435579022267,166.4600837859852,169.30548095703125,4.4846E7,-1.5394417559189588
2023-11-01,AAPL,169.5335119738121,172.73580740860803,168.66105397183955,172.47804260253906,5.69349E7,1.6773790447570336
2023-11-02,AAPL,174.01474271477764,176.25535548295753,173.95525969593038,176.0471649169922,7.73348E7,6.399425278081211
2023-11-03,AAPL,172.74571998498175,175.30359567263832,171.8633532465518,175.13504028320312,7.97637E7,5.01129971777467
2023-11-06,AAPL,174.86736758526175,177.8911986418375,174.69882732290304,177.6929168701172,6.38413E7,5.249884901269963
2023-11-07,AAPL,177.64333789269085,180.87538968418906,177.4351473327296,180.26071166992188,7.053E7,6.47068875204991
2023-11-08,AAPL,180.78617090399572,181.87672821790486,180.03267898856913,181.321533203125,4.93403E7,5.12731386972254
2023-11-09,AAPL,181.39094357988108,182.54098393459674,180.2507968912838,180.8456573486328,5.37635E7,2.7256857183148373
2023-11-10,AAPL,182.63257945692072,185.21368408342525,182.1957757372482,185.04490661621094,6.61334E7,5.658414396675278
2023-11-13,AAPL,184.46910132249658,184.67756614585693,182.8708053693486,183.45651245117188,4.36275E7,3.243570808884593
2023-11-14,AAPL,186.33545119454976,186.74247420260892,184.9456350058848,186.0773468017578,6.01084E7,3.226790284999466
2023-11-15,AAPL,186.4843631662735,188.12236184083608,186.414864785386,186.6431884765625,5.37905E7,2.9349273522168646
2023-11-16,AAPL,188.191859451107,189.57175373642215,187.2785343944212,188.33084106445312,5.44129E7,4.1389900236257455
2023-11-17,AAPL,188.86690055056806,188.99596031021713,187.19912126214516,188.31097412109375,5.09227E7,1.765013457872008
2023-11-20,AAPL,188.50951003765908,190.51482899547432,188.49958819031184,190.05816650390625,4.65051E7,3.5984844389165236
2023-11-21,AAPL,190.01844990832404,190.12765081249867,188.3605926524781,189.25404357910156,3.81345E7,1.7071915694972393
2023-11-22,AAPL,190.09788874466753,191.52740733771327,189.4426832554431,189.919189453125,3.96177E7,1.7552212879035123
2023-11-24,AAPL,189.48237920572873,189.51215989530726,187.8741613770549,188.58892822265625,2.40483E7,0.13703924261390568
2023-11-27,AAPL,188.53929229982836,189.28383984926063,187.52670339120002,188.4102325439453,4.05526E7,0.05270984514568661
2023-11-28,AAPL,188.40030507150686,189.6908571482296,188.0230628104096,189.0157928466797,3.84154E7,-0.5484498121816506
2023-11-29,AAPL,189.51219267303125,190.69354405683197,187.596230622092,187.99331665039062,4.30142E7,-0.6661558743308952
2023-11-30,AAPL,188.45989087281944,188.93641225844013,186.82189215984647,188.569091796875,4.87944E7,-0.71088006437771
2023-12-01,AAPL,188.94631294335792,190.1673666680402,187.85430382511626,189.84970092773438,4.56793E7,0.6685295456950697
2023-12-04,AAPL,188.59886103241988,188.66835941071503,186.08725507958516,188.0528564453125,4.33895E7,-0.1896797715322904
2023-12-05,AAPL,188.82719982806023,192.9867262414063,188.79740398889692,192.01385498046875,6.66284E7,1.5861437230384992
2023-12-06,AAPL,193.03634912187633,193.34409300404033,190.7133645134209,190.92184448242188,4.10897E7,1.5577829489956845
2023-12-07,AAPL,192.22231940614063,193.58235469178888,192.1826017223777,192.857666015625,4.74777E7,2.2742720866310453
2023-12-08,AAPL,192.78816888710017,194.56516412443645,192.26202318278135,194.28720092773438,5.33773E7,2.337375291251641
2023-12-11,AAPL,191.70612101402028,192.08336332058192,190.02840462687192,191.77560424804688,6.09437E7,1.9796284263392638
2023-12-12,AAPL,191.6763547643133,193.30443173677244,190.32624104462562,193.2945098876953,5.26969E7,0.6669596354684031
2023-12-13,AAPL,193.67171305530522,196.56056130389416,193.43346752411227,196.52085876464844,7.04042E7,2.932621092890218
2023-12-14,AAPL,196.58041195784497,198.16877097511053,194.733933428728,196.6697540283203,6.68316E7,1.9766328668451603
2023-12-15,AAPL,196.09397982207716,196.95765018105735,195.56783406915136,196.13369750976562,1.282567E8,0.9503953802484699
2023-12-18,AAPL,194.66443959475328,195.20052232582978,192.9768014723469,194.4658966064453,5.57519E7,1.4028334672426597
2023-12-19,AAPL,194.73392679143802,195.5181768519779,194.46588544128923,195.5082550048828,4.07141E7,1.1452705606970899
2023-12-20,AAPL,195.46856356116558,196.24289187855894,193.4136199951172,193.4136199951172,5.22428E7,-1.5811241560125942
2023-12-21,AAPL,194.67436895686498,195.64724016492798,192.09326476649224,193.26467895507812,4.64825E7,-1.7313669252628745
2023-12-22,AAPL,193.7610508645393,193.98938969071887,191.56712585784612,192.1925506591797,3.71228E7,-2.0094185245193295
2023-12-26,AAPL,192.2025024386685,192.48046569413555,191.42817406303007,191.64657592773438,2.89193E7,-1.4497764018832568
2023-12-27,AAPL,191.09062871652011,192.09328069742187,189.7007974418798,191.74581909179688,4.80877E7,-1.9244383890552195
2023-12-28,AAPL,192.72864072260757,193.24486466881353,191.7656912152772,192.17271423339844,3.40499E7,-0.6415813745433632
2023-12-29,AAPL,192.4903607097449,192.98672576072192,190.33613820624774,191.1303253173828,4.26288E7,-1.1043681904190135
2024-01-02,AAPL,185.78943757371047,187.07006792285642,182.55314280656535,184.29042053222656,8.24887E7,-4.111569412992592
2024-01-03,AAPL,182.88074176951616,184.52867738484042,182.0964765011294,182.9105224609375,5.84145E7,-4.558418758335158
2024-01-04,AAPL,180.82578520690032,181.7589539428833,179.5650288616003,180.58753967285156,7.19836E7,-5.819307806447331
2024-01-05,AAPL,180.66693222535534,181.43132339381734,178.8601564136659,179.86280822753906,6.23033E7,-6.40564715701975
2024-01-08,AAPL,180.76620883550703,184.2507009606552,180.18050174905395,184.2109832763672,5.91445E7,-3.620221976562674
2024-01-09,AAPL,182.58292017691045,183.80397397190293,181.40156892129536,183.79405212402344,4.28418E7,-0.26934031989813917
2024-01-10,AAPL,183.00980597306068,185.0448906262594,182.58292413922769,184.83642578125,4.67929E7,1.0529210099018755
2024-01-11,AAPL,185.18385896123664,185.6901609871056,182.2850890001184,184.2407684326172,4.91284E7,2.0229683434326278
2024-01-12,AAPL,184.70737150933715,185.38243589635255,183.84370111575322,184.56838989257812,4.04447E7,2.616206046936714
2024-01-16,AAPL,180.83571426310817,182.92043833380222,179.61464536328148,182.29502868652344,6.5603E7,-1.0400870544017946
2024-01-17,AAPL,179.95219077216925,181.6001112377356,178.98924135636386,181.3519287109375,4.73174E7,-1.328728206850787
2024-01-18,AAPL,184.73713933247967,187.76496914507203,184.47903496158258,187.25868225097656,7.80058E7,1.310486533965579
2024-01-19,AAPL,187.95360487861367,190.55455307634924,187.44731794521132,190.16738891601562,6.8741E7,3.2167801588202747
2024-01-22,AAPL,190.9020161446229,193.90998737033232,190.86229845472488,192.48045349121094,6.01339E7,4.286792339272052
2024-01-23,AAPL,193.602222064805,194.3269107729025,192.42087086045922,193.76104736328125,4.23556E7,6.2898142419862175
2024-01-24,AAPL,193.9993237123997,194.95235131957728,192.9271733347724,193.0860137939453,5.36313E7,6.47033928252902
2024-01-25,AAPL,193.80076191791213,194.84313150183985,191.70610090276801,192.75839233398438,5.48221E7,2.9369586589511156
2024-01-26,AAPL,192.8576594463704,193.34408744696182,190.54459675135575,191.02110290527344,4.4594E7,0.4489276495429201
2024-01-29,AAPL,190.6141143586287,190.80273551445788,188.20178731814485,190.33615112304688,4.71456E7,-1.114036427736272
2024-01-30,AAPL,189.5518847070131,190.4056331853674,186.10711010289756,186.67295837402344,5.58594E7,-3.658159927247092
2024-01-31,AAPL,185.6802399646441,185.7398164976455,183.00980859435379,183.05943298339844,5.54678E7,-5.192805327291543
2024-02-01,AAPL,182.6524257138898,185.59089847447947,182.48366340616798,185.50155639648438,6.48854E7,-3.7647315116253846
2024-02-02,AAPL,178.55244241438749,185.96813772334343,177.9468764270477,184.4989013671875,1.02518E8,-3.4143879597011173
2024-02-05,AAPL,186.78216664518396,187.87417583998953,184.48896248395178,186.31558227539062,6.96688E7,-2.1123516599098755
2024-02-06,AAPL,185.50156403608693,187.93374997367698,185.4122219544124,187.923828125,4.34908E7,0.6700862095249399
2024-02-07,AAPL,189.2540738540102,189.66109684812312,187.23883287556598,188.03302001953125,5.3439E7,2.7169247468300988
2024-02-08,AAPL,188.0131563419714,188.16205980044833,185.98799356738817,186.95094299316406,4.0962E7,0.7813339277767678
2024-02-09,AAPL,187.5175123353768,188.84947973129314,186.87142040616737,187.71632385253906,4.51552E7,1.7438708098040576
2024-02-12,AAPL,187.28888476363343,187.537383976275,185.66866504371018,186.02650451660156,4.17819E7,-0.15515490183841976
2024-02-13,AAPL,184.6548126341336,185.09217370700773,182.4083698811328,183.92918395996094,5.65295E7,-2.125671983641144
2024-02-14,AAPL,184.20751487981576,184.41624573755993,181.34479892181088,183.04452514648438,5.46305E7,-2.652988753001315
2024-02-15,AAPL,182.4481499819002,183.38250957635185,180.2613596441227,182.75628662109375,6.54345E7,-2.2437203604924805
2024-02-16,AAPL,182.31889800876044,183.7403213725013,180.57940354414131,181.21556091308594,4.97014E7,-3.4630781202383933
2024-02-20,AAPL,180.69867728023533,181.33483464555084,178.91942962585208,180.47006225585938,5.36656E7,-2.98690892202746
2024-02-21,AAPL,180.84778599399235,181.7920799507102,179.57547126273693,181.2255096435547,4.15297E7,-1.4699539562980968
2024-02-22,AAPL,182.37852705601026,183.84965322779226,181.36466124906403,183.26318359375,5.22922E7,0.11945642574703613
2024-02-23,AAPL,183.89935895257477,183.92917764586625,181.13604881484736,181.42431640625,4.51197E7,-0.7288231991741585
2024-02-26,AAPL,181.1459977034405,181.66286516303873,179.56553112991756,180.07247924804688,4.08674E7,-0.6307856010154138
2024-02-27,AAPL,180.0128468267154,182.8159102315647,178.482083088638,181.53366088867188,5.43189E7,0.5893490696005829
2024-02-28,AAPL,181.4143703487687,182.02070906977036,179.0486680197237,180.33091735839844,4.89539E7,-0.4936348568784761
2024-02-29,AAPL,180.18181486443112,181.47401381447335,178.45225486971108,179.66493225097656,1.366826E8,-1.963433828995292
2024-03-01,AAPL,178.47215692026748,179.44626969271965,176.31518534052842,178.5814971923828,7.3488E7,-1.5669449774866304
2024-03-04,AAPL,175.09254322615726,175.838040881393,172.74670999766127,174.04885864257812,8.15101E7,-3.3451089420340088
2024-03-05,AAPL,169.73492763506007,171.00724262197713,168.60177162586237,169.09877014160156,9.51324E7,-6.849909094653353
2024-03-06,AAPL,170.03309257401145,170.21201988746688,167.6673753032203,168.104736328125,6.85877E7,-6.779858500899505
2024-03-07,AAPL,168.13456709874717,169.70508399774383,167.47854068144582,167.9854736328125,7.17651E7,-6.500689072617051
2024-03-08,AAPL,167.98548292374957,172.65726551008456,167.9258455340773,169.70509338378906,7.61146E7,-4.970505874430738
2024-03-11,AAPL,171.9018287593836,173.33318674250597,171.01717211248007,171.7129669189453,6.01395E7,-1.3420896533597697
2024-03-12,AAPL,172.1105571632911,172.98527928876703,169.9834044040384,172.19007873535156,5.98254E7,1.8281082654601037
2024-03-13,AAPL,171.73284593382695,172.1503228051375,169.73490248954016,170.10269165039062,5.24887E7,1.1885181618950937
2024-03-14,AAPL,171.87198497095238,173.26357438070215,171.01714714290978,171.96144104003906,7.29135E7,2.3668519195399877
2024-03-15,AAPL,170.14244776104985,171.583740234375,169.26772563447943,171.583740234375,1.216647E8,1.1070067569141055
2024-03-18,AAPL,174.51605499918875,176.6432079045962,172.4783581807999,172.67715454101562,7.56042E7,0.5615112471531889
2024-03-19,AAPL,173.29341963294198,175.54979689128342,171.9912860926869,175.02297973632812,5.52152E7,1.6452173213362686
2024-03-20,AAPL,174.66512448913912,177.597412109375,174.0389016316341,177.597412109375,5.34231E7,4.405997569037976
2024-03-21,AAPL,175.98715795881162,176.42451903095682,169.81443040365232,170.34124755859375,1.061813E8,-0.9421841731763988
2024-03-22,AAPL,170.7288907150358,172.01115512427612,169.03909913099622,171.2457733154297,7.11066E7,-0.19696908255040146
2024-03-25,AAPL,169.54605342761408,170.90782428626645,168.43276661931924,169.82437133789062,5.42883E7,-1.6520906953255272
2024-03-26,AAPL,168.97947557636294,170.39094937582044,168.5619986920605,168.69122314453125,5.73884E7,-3.6176715773755292
2024-03-27,AAPL,169.3870074763491,172.55785986634996,169.08880538680637,172.26959228515625,6.02733E7,-2.999942263200076
2024-03-28,AAPL,170.71896018041463,171.1960744249358,169.4863986176142,170.45057678222656,6.56727E7,0.06418247206696405
2024-04-01,AAPL,170.16233265286536,170.22197004043582,168.46259127116116,169.00929260253906,4.62405E7,-1.3060063729404248
