Date,Ticker,Open,High,Low,Close,Volume
2021-07-07,ETH-USD,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,22398345285.0
2021-07-07,GOOGL,126.40391077310541,126.52517750943682,125.40092338015346,125.72000885009766,24060000.0
2021-07-07,MSFT,270.28100037232684,271.52890591143546,268.1044353611514,270.793701171875,23260000.0
2021-07-08,AAPL,138.5528573041526,140.97982784878258,137.66231057501108,140.1773681640625,105575500.0
2021-07-08,BTC-USD,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946.0
2021-07-08,ETH-USD,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,23188123689.0
2021-07-08,GOOGL,123.28660177976977,124.84674115301654,123.28262781052278,124.29853057861328,23790000.0
2021-07-08,MSFT,267.8627057136082,269.63299585442684,265.89896076018266,268.3657531738281,24618600.0
2021-07-09,AAPL,139.69782910576936,142.53581755942153,139.5999612559728,142.0073699951172,99890800.0
2021-07-09,BTC-USD,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028.0
2021-07-09,ETH-USD,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,23029574602.0
2021-07-09,GOOGL,124.27964495867943,124.98491073181138,123.80896471051675,124.77020263671875,18632000.0
2021-07-09,MSFT,266.7211070779772,268.9750480154504,266.3341681021234,268.86865234375,23916700.0
2021-07-10,AAPL,,,,,
2021-07-10,BTC-USD,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468.0
2021-07-10,ETH-USD,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,17581542471.0
2021-07-10,GOOGL,,,,,
2021-07-10,MSFT,,,,,
2021-07-11,AAPL,,,,,
2021-07-11,BTC-USD,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370.0
2021-07-11,ETH-USD,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,14705386138.0
2021-07-11,GOOGL,,,,,
2021-07-11,MSFT,,,,,
2021-07-12,AAPL,143.08387579584243,143.19152447203606,140.9211214586938,141.41043090820312,76299700.0
2021-07-12,BTC-USD,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537.0
2021-07-12,ETH-USD,2140.5068359375,2167.710205078125,2011.0189208984375,2036.7210693359375,17768129077.0
2021-07-12,GOOGL,125.42577491096118,126.31196248446031,124.8621538201078,126.21852111816406,17668000.0
2021-07-12,MSFT,270.0489254331277,270.6390024017424,267.5531135919919,268.26898193359375,18931700.0
2021-07-13,AAPL,140.95046982883696,144.30714020300775,140.5590282672458,142.5260467529297,100827100.0
2021-07-13,BTC-USD,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669.0
2021-07-13,ETH-USD,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,16621628658.0
2021-07-13,GOOGL,126.28114901547295,127.29407138467326,125.91932060443877,126.58234405517578,19240000.0
2021-07-13,MSFT,268.46241397623965,273.6184723184139,268.33668165702954,271.80950927734375,26120100.0
2021-07-14,AAPL,144.9334455159817,146.3720162995662,144.5224124927827,145.9609832763672,127050800.0
2021-07-14,BTC-USD,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210.0
2021-07-14,ETH-USD,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,17342819679.0
2021-07-14,GOOGL,127.19516761187582,128.555516523209,127.15192414997006,127.47250366210938,23742000.0
2021-07-14,MSFT,273.13476926049077,274.4020115950531,271.3934992931169,273.28955078125,23113700.0
2021-07-15,AAPL,146.0491036180456,146.79284867562072,143.9450638275039,145.3053436279297,106820300.0
2021-07-15,BTC-USD,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237.0
2021-07-15,ETH-USD,1994.7120361328125,2037.7425537109375,1883.272216796875,1911.1756591796875,15688092552.0
2021-07-15,GOOGL,127.88205248837417,127.93274335209193,125.77568177163334,126.24784851074219,24218000.0
2021-07-15,MSFT,272.7960999440643,273.2894640397944,270.6969112918934,271.8577575683594,22604200.0
2021-07-16,AAPL,145.28577338362382,146.55796605066817,142.76093474422927,143.26002502441406,93251400.0
2021-07-16,BTC-USD,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918.0
2021-07-16,ETH-USD,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,14884569147.0
2021-07-16,GOOGL,126.90192020935952,127.04953344860886,125.40142071155846,126.21305084228516,20424000.0
2021-07-16,MSFT,272.86390046289694,274.8276448188049,270.3390694215549,271.58697509765625,26186800.0
2021-07-17,AAPL,,,,,
2021-07-17,BTC-USD,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942.0
2021-07-17,ETH-USD,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,13364282076.0
2021-07-17,GOOGL,,,,,
2021-07-17,MSFT,,,,,
2021-07-18,AAPL,,,,,
2021-07-18,BTC-USD,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667.0
2021-07-18,ETH-USD,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234375,13791868728.0
2021-07-18,GOOGL,,,,,
2021-07-18,MSFT,,,,,
2021-07-19,AAPL,140.676458580126,140.98962377727935,138.6409295962446,139.4042510986328,121434600.0
2021-07-19,BTC-USD,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545.0
2021-07-19,ETH-USD,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,14157735481.0
2021-07-19,GOOGL,125.33780608296746,125.4526189143596,122.76871066642249,123.83531951904297,27968000.0
2021-07-19,MSFT,269.8263743637179,271.2193785154485,265.4926099108282,267.96905517578125,32935600.0
2021-07-20,AAPL,140.39265920467386,143.954831028877,139.90334980611553,143.02513122558594,96350000.0
2021-07-20,BTC-USD,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245.0
2021-07-20,ETH-USD,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,17368597636.0
2021-07-20,GOOGL,124.77915889103869,126.285627086296,123.6091812684524,125.45709991455078,26312000.0
2021-07-20,MSFT,268.95570779341654,271.79975498621775,267.243487349404,270.20361328125,26259700.0
2021-07-21,AAPL,142.4184239807626,143.00560136245917,141.53767284075886,142.29119873046875,74993500.0
2021-07-21,BTC-USD,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559.0
2021-07-21,ETH-USD,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,21253359756.0
2021-07-21,GOOGL,125.38154652708954,126.83532926010791,125.27220169214691,126.78861236572266,20746000.0
2021-07-21,MSFT,269.7972929103956,272.33177697466556,268.2398540470653,272.2156982421875,24364300.0
2021-07-22,AAPL,142.81962687748307,145.03129994046702,142.69240165790706,143.66123962402344,77338200.0
2021-07-22,BTC-USD,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518.0
2021-07-22,ETH-USD,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,17495480331.0
2021-07-22,GOOGL,127.08183485839238,127.71702527478857,126.7388904296486,127.6558837890625,14302000.0
2021-07-22,MSFT,274.5761352320771,277.07194671214313,274.1698595633128,276.80108642578125,23384100.0
2021-07-23,AAPL,144.39520634870001,145.54018854821376,143.77867172875503,145.38360595703125,71447400.0
2021-07-23,BTC-USD,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192.0
2021-07-23,ETH-USD,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492.0
2021-07-23,GOOGL,129.65293497821008,132.6037440936729,129.02670103653048,132.22203063964844,41506000.0
2021-07-23,MSFT,277.990869548708,280.5253537788494,277.1492691616131,280.2158203125,22768100.0
2021-07-24,AAPL,,,,,
2021-07-24,BTC-USD,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865.0
2021-07-24,ETH-USD,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601.0
2021-07-24,GOOGL,,,,,
2021-07-24,MSFT,,,,,
2021-07-25,AAPL,,,,,
2021-07-25,BTC-USD,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287.0
2021-07-25,ETH-USD,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636.0
2021-07-25,GOOGL,,,,,
2021-07-25,MSFT,,,,,
2021-07-26,AAPL,145.09983651776034,146.6264796970787,144.54201654625697,145.804443359375,72434100.0
2021-07-26,BTC-USD,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212.0
2021-07-26,ETH-USD,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233.0
2021-07-26,GOOGL,132.53364610619244,133.43672301379036,131.51276073118134,133.23593139648438,30572000.0
2021-07-26,MSFT,279.56773255599114,280.2352149712231,277.2847714708642,279.6160888671875,23176100.0
2021-07-27,AAPL,145.93162687440997,146.01971391284306,142.43796561437924,143.6318817138672,104818600.0
2021-07-27,BTC-USD,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560.0
2021-07-27,ETH-USD,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378.0
2021-07-27,GOOGL,133.4501596331863,133.5977728837838,129.32837965131034,131.11366271972656,54710000.0
2021-07-27,MSFT,279.9836498416218,280.1287482752824,273.71516133505776,277.18798828125,33604100.0
2021-07-28,AAPL,141.71379405719455,143.82761436860707,139.49232507438956,141.88015747070312,118931200.0
2021-07-28,BTC-USD,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695.0
2021-07-28,ETH-USD,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378.0
2021-07-28,GOOGL,135.49937176472721,137.472538783334,134.47103882066213,135.2826690673828,95130000.0
2021-07-28,MSFT,279.5580315244061,280.68017537470826,274.5664383371537,276.8784484863281,33566900.0
2021-07-29,AAPL,141.5963618447469,143.41659347796872,141.4887131754286,142.5260467529297,56699500.0
2021-07-29,BTC-USD,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027.0
2021-07-29,ETH-USD,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113.0
2021-07-29,GOOGL,135.33832498075262,135.846280191445,134.73494899815108,134.96804809570312,31716000.0
2021-07-29,MSFT,276.8977988434868,279.20012603665054,276.74301731974265,277.1493225097656,18168300.0
2021-07-30,AAPL,141.29301163126834,143.2013156357775,141.02878032832388,142.74136352539062,70440600.0
2021-07-30,BTC-USD,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960.0
2021-07-30,ETH-USD,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934.0
2021-07-30,GOOGL,134.22998763529154,134.49788172941257,133.45463884674672,133.92332458496094,25576000.0
2021-07-30,MSFT,275.86272970836336,277.3040901387708,274.6438437209256,275.6112060546875,20944800.0
2021-07-31,AAPL,,,,,
2021-07-31,BTC-USD,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343.0
2021-07-31,ETH-USD,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283.0
2021-07-31,GOOGL,,,,,
2021-07-31,MSFT,,,,,
2021-08-01,AAPL,,,,,
2021-08-01,BTC-USD,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115.0
2021-08-01,ETH-USD,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055.0
2021-08-01,GOOGL,,,,,
2021-08-01,MSFT,,,,,
2021-08-02,AAPL,143.23065133870858,143.8080328596919,142.1443838493398,142.4086151123047,62880000.0
2021-08-02,BTC-USD,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436.0
2021-08-02,ETH-USD,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104.0
2021-08-02,GOOGL,134.3114844020513,134.52967351484955,132.99637360357664,134.05055236816406,21634000.0
2021-08-02,MSFT,277.0138867843524,277.41050891679623,274.4794019823745,275.524169921875,16267400.0
2021-08-03,AAPL,142.69247248157822,144.874789258986,142.07593756690025,144.20933532714844,64786600.0
2021-08-03,BTC-USD,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450.0
2021-08-03,ETH-USD,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413.0
2021-08-03,GOOGL,134.32938229686684,134.92282338088452,132.52471468852377,134.82144165039062,20762000.0
2021-08-03,MSFT,276.1045254501184,277.8554486281384,274.7308581697871,277.7490234375,17879000.0
2021-08-04,AAPL,144.12122494137196,144.63009607216787,143.15238675142038,143.8080596923828,56368300.0
2021-08-04,BTC-USD,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724.0
2021-08-04,ETH-USD,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173.0
2021-08-04,GOOGL,134.5426099314445,134.84082450044127,133.68524873351242,134.3199462890625,19676000.0
2021-08-04,MSFT,276.8783922608802,278.20367366621304,275.3596266193683,277.158935546875,16191300.0
2021-08-05,AAPL,143.8374191358459,144.67903208892778,143.04474012018966,143.91571044921875,46397700.0
2021-08-05,BTC-USD,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017.0
2021-08-05,ETH-USD,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075.0
2021-08-05,GOOGL,134.87164433671288,135.53716297772317,134.04211600804746,135.43923950195312,17870000.0
2021-08-05,MSFT,277.5168882284502,280.177134427693,276.7623468509817,280.0707092285156,13900200.0
2021-08-06,AAPL,143.43546923928326,144.1803285775889,142.729806727241,143.22964477539062,54126800.0
2021-08-06,BTC-USD,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046.0
2021-08-06,ETH-USD,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879.0
2021-08-06,GOOGL,135.2309786637054,135.658908430909,134.4039379914428,134.9292755126953,20488000.0
2021-08-06,MSFT,279.0938100525926,280.051489637613,278.2328431161704,280.0127868652344,16589300.0
2021-08-07,AAPL,,,,,
2021-08-07,BTC-USD,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141.0
2021-08-07,ETH-USD,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129.0
2021-08-07,GOOGL,,,,,
2021-08-07,MSFT,,,,,
2021-08-08,AAPL,,,,,
2021-08-08,BTC-USD,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750.0
2021-08-08,ETH-USD,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008.0
2021-08-08,GOOGL,,,,,
2021-08-08,MSFT,,,,,
2021-08-09,AAPL,143.2884587780675,143.7785013969767,142.6220079947097,143.18064880371094,48908700.0
2021-08-09,BTC-USD,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049.0
2021-08-09,ETH-USD,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936.0
2021-08-09,GOOGL,135.13206742718958,136.36616692627393,134.53265027068952,136.09677124023438,17760000.0
2021-08-09,MSFT,280.2932537711432,282.0344942724014,278.4165683643245,278.9195861816406,16117600.0
2021-08-10,AAPL,143.52364620822885,144.76835831451658,142.40634993433017,142.70037841796875,69023100.0
2021-08-10,BTC-USD,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517.0
2021-08-10,ETH-USD,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710.0
2021-08-10,GOOGL,136.5232236019377,136.95116855940614,135.55155769421862,135.99142456054688,19414000.0
2021-08-10,MSFT,279.3742390862678,279.8095639589579,275.8917581909728,277.0912780761719,18616600.0
2021-08-11,AAPL,143.14143401871405,143.79808925109194,142.63178557160285,142.95521545410156,48493500.0
2021-08-11,BTC-USD,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073.0
2021-08-11,ETH-USD,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052.0
2021-08-11,GOOGL,136.36368402188677,136.8616891375506,135.45910542450122,135.46656799316406,15352000.0
2021-08-11,MSFT,277.83614991402504,279.23883721918764,276.53020475431464,277.58465576171875,13955900.0
2021-08-12,AAPL,143.27865400221475,146.08169819848888,142.93561820929602,145.9248809814453,72282600.0
2021-08-12,BTC-USD,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826.0
2021-08-12,ETH-USD,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845.0
2021-08-12,GOOGL,135.16485707001038,136.4814694895645,134.61814810775786,136.3760986328125,16506000.0
2021-08-12,MSFT,277.27508257112635,280.50606936455193,276.99453921603543,280.3512878417969,14561300.0
2021-08-13,AAPL,146.00327568224543,146.46391686661144,145.31721911667208,146.1306915283203,59375000.0
2021-08-13,BTC-USD,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539.0
2021-08-13,ETH-USD,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254.0
2021-08-13,GOOGL,136.4317711818016,137.03466178467045,136.2160695801261,136.9064178466797,15948000.0
2021-08-13,MSFT,280.03201685444884,283.3403790058654,279.8578692242023,283.2920227050781,18249000.0
2021-08-14,AAPL,,,,,
2021-08-14,BTC-USD,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442.0
2021-08-14,ETH-USD,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133.0
2021-08-14,GOOGL,,,,,
2021-08-14,MSFT,,,,,
2021-08-15,AAPL,,,,,
2021-08-15,BTC-USD,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446.0
2021-08-15,ETH-USD,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051.0
2021-08-15,GOOGL,,,,,
2021-08-15,MSFT,,,,,
2021-08-16,AAPL,145.58183697281834,148.17907151070028,143.55306855336707,148.11045837402344,103296000.0
2021-08-16,BTC-USD,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610.0
2021-08-16,ETH-USD,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949.0
2021-08-16,GOOGL,136.7051315498675,137.5376478511011,134.4924040265403,137.48495483398438,22384000.0
2021-08-16,MSFT,283.6209703749318,285.19777573230937,280.5544187292792,284.9849548339844,22507600.0
2021-08-17,AAPL,147.23821721938666,148.65933797891813,146.12092052407525,147.1990203857422,92229700.0
2021-08-17,BTC-USD,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600.0
2021-08-17,ETH-USD,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745.0
2021-08-17,GOOGL,136.92878295688107,137.44121263944234,135.2707277141773,135.84677124023438,21716000.0
2021-08-17,MSFT,282.8471344397884,283.8531701803325,281.579862409906,283.51458740234375,20075300.0
2021-08-18,AAPL,146.81676211636082,147.71843868222086,143.23944225684676,143.4452667236328,86326000.0
2021-08-18,BTC-USD,44686.75,45952.0625,44364.02734375,44801.1875,32194123075.0
2021-08-18,ETH-USD,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425.0
2021-08-18,GOOGL,135.68623925371188,136.2871428580183,134.5147676891057,134.64151000976562,19258000.0
2021-08-18,MSFT,283.0493620131497,285.7437766750239,281.33383371424515,281.7796936035156,21813000.0
2021-08-19,AAPL,142.1417779274818,145.05263263003178,141.62233388540264,143.7785186767578,86960300.0
2021-08-19,BTC-USD,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299.0
2021-08-19,ETH-USD,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360.0
2021-08-19,GOOGL,133.63405183824344,135.53961570540923,133.44965662099676,134.87112426757812,21782000.0
2021-08-19,MSFT,279.8025485752828,288.3122510733239,279.7540996794013,287.6337890625,29850500.0
2021-08-20,AAPL,144.50375147276918,145.54263929990177,143.85689170892408,145.2388153076172,60549600.0
2021-08-20,BTC-USD,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452.0
2021-08-20,ETH-USD,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,20885619828.0
2021-08-20,GOOGL,135.18921677262625,136.73395323132323,134.44368800365956,136.61019897460938,31194000.0
2021-08-20,MSFT,290.492942333406,296.4245297530549,288.88404287348874,294.9900817871094,40817600.0
2021-08-21,AAPL,,,,,
2021-08-21,BTC-USD,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312.0
2021-08-21,ETH-USD,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,18113977628.0
2021-08-21,GOOGL,,,,,
2021-08-21,MSFT,,,,,
2021-08-22,AAPL,,,,,
2021-08-22,BTC-USD,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378.0
2021-08-22,ETH-USD,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,15983278460.0
2021-08-22,GOOGL,,,,,
2021-08-22,MSFT,,,,,
2021-08-23,AAPL,145.3564180367249,147.19898280077066,144.94478409144247,146.72854614257812,60131800.0
2021-08-23,BTC-USD,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719.0
2021-08-23,ETH-USD,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,20511110509.0
2021-08-23,GOOGL,137.1469807379569,140.03466111895068,136.7871393172412,139.20663452148438,28454000.0
2021-08-23,MSFT,293.91422411673074,295.99802885849795,292.5573300693989,295.2711181640625,22830200.0
2021-08-24,AAPL,146.47373764386114,147.85566143575133,146.17970907783348,146.64035034179688,48606400.0
2021-08-24,BTC-USD,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834.0
2021-08-24,ETH-USD,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,20131028906.0
2021-08-24,GOOGL,139.7732232540117,141.2329744351924,139.50185575211535,140.4193572998047,19268000.0
2021-08-24,MSFT,295.62978925007906,296.24039910333704,292.70277217642314,293.3036804199219,18175800.0
2021-08-25,AAPL,146.8265464293222,147.32639940143548,144.85658076220975,145.40542602539062,58991300.0
2021-08-25,BTC-USD,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931.0
2021-08-25,ETH-USD,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,18902728235.0
2021-08-25,GOOGL,140.7806911454472,141.341824741107,140.53318261688992,141.2319793701172,15848000.0
2021-08-25,MSFT,294.9319124080589,295.2129928490699,291.17138560708065,292.7124328613281,20006100.0
2021-08-26,AAPL,145.39564242211458,146.15029724311051,144.57235950525344,144.6017608642578,48597200.0
2021-08-26,BTC-USD,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568.0
2021-08-26,ETH-USD,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,17405668117.0
2021-08-26,GOOGL,140.90495426101563,141.56847069811133,140.51429180007526,140.59730529785156,20610000.0
2021-08-26,MSFT,291.72382561785435,293.11949668578245,289.7466495866857,289.88232421875,17666100.0
2021-08-27,AAPL,144.54293486475237,145.78764703013252,143.90588558238326,145.64064025878906,55802400.0
2021-08-27,BTC-USD,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995.0
2021-08-27,ETH-USD,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,18489602004.0
2021-08-27,GOOGL,140.80802498950226,143.65097550448485,140.6534497082114,143.1455078125,28780000.0
2021-08-27,MSFT,289.7853523702263,291.60747985013455,287.691846089783,290.4928894042969,22605700.0
2021-08-28,AAPL,,,,,
2021-08-28,BTC-USD,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401.0
2021-08-28,ETH-USD,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,13709633698.0
2021-08-28,GOOGL,,,,,
2021-08-28,MSFT,,,,,
2021-08-29,AAPL,,,,,
2021-08-29,BTC-USD,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240.0
2021-08-29,ETH-USD,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731.0
2021-08-29,GOOGL,,,,,
2021-08-29,MSFT,,,,,
2021-08-30,AAPL,146.0327017624141,150.43328990399013,145.6504691143869,150.07064819335938,90956700.0
2021-08-30,BTC-USD,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016.0
2021-08-30,ETH-USD,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,19306924485.0
2021-08-30,GOOGL,143.5391453554876,145.1002935324652,143.303558729451,143.728515625,24434000.0
2021-08-30,MSFT,291.8497835704673,294.85435359254797,291.79163308303947,294.2437438964844,16348100.0
2021-08-31,AAPL,149.61983863185333,149.75704998771127,148.27711148354751,148.80636596679688,86453100.0
2021-08-31,BTC-USD,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427.0
2021-08-31,ETH-USD,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,27280502987.0
2021-08-31,GOOGL,144.28169827164098,144.30604262696312,143.42086366606293,143.83486938476562,22448000.0
2021-08-31,MSFT,295.0482076794564,295.1257318031816,292.21808912531776,292.5863952636719,26285300.0
2021-09-01,AAPL,149.7864433229901,151.89362080818393,149.3061961257748,149.47280883789062,80313700.0
2021-09-01,BTC-USD,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125.0
2021-09-01,ETH-USD,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,30070890104.0
2021-09-01,GOOGL,144.13557731277064,145.3820993627435,144.0197709822902,144.34979248046875,21936000.0
2021-09-01,MSFT,293.54589386073576,295.79447785628054,292.20837356031564,292.53790283203125,18983800.0
2021-09-02,AAPL,150.80569255452266,151.63877088807703,149.36496623243957,150.59007263183594,71115500.0
2021-09-02,BTC-USD,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319.0
2021-09-02,ETH-USD,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,24387397330.0
2021-09-02,GOOGL,144.35030145188327,144.6519894738642,142.33140338864786,142.43280029296875,32342000.0
2021-09-02,MSFT,292.8965684775402,294.0208310183589,290.93873669374995,291.8788757324219,16285600.0
2021-09-03,AAPL,150.6978879757905,151.5505722295667,150.04123271684918,151.22714233398438,57808700.0
2021-09-03,BTC-USD,49288.25,50982.2734375,48386.0859375,50025.375,43206179619.0
2021-09-03,ETH-USD,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,26207765094.0
2021-09-03,GOOGL,142.22751571437468,143.2956034157973,141.55156171946,142.88258361816406,19850000.0
2021-09-03,MSFT,291.723795856105,293.2842462231373,291.0162883636507,291.86920166015625,14747900.0
2021-09-04,AAPL,,,,,
2021-09-04,BTC-USD,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794.0
2021-09-04,ETH-USD,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,20806963328.0
2021-09-04,GOOGL,,,,,
2021-09-04,MSFT,,,,,
2021-09-05,AAPL,,,,,
2021-09-05,BTC-USD,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319.0
2021-09-05,ETH-USD,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576.0
2021-09-05,GOOGL,,,,,
2021-09-05,MSFT,,,,,
2021-09-06,AAPL,,,,,
2021-09-06,BTC-USD,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426.0
2021-09-06,ETH-USD,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,18674691198.0
2021-09-06,GOOGL,,,,,
2021-09-06,MSFT,,,,,
2021-09-07,AAPL,151.8838169424037,154.12820565202878,151.31536568577172,153.56956481933594,82278300.0
2021-09-07,BTC-USD,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683.0
2021-09-07,ETH-USD,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,39131346397.0
2021-09-07,GOOGL,142.97702408834243,143.70316843529938,142.76280892746027,143.4203643798828,20124000.0
2021-09-07,MSFT,291.74324628233205,291.82077042270845,289.01975608867406,290.93878173828125,17180400.0
2021-09-08,AAPL,153.85378127804458,153.9125840013745,150.91352547223326,152.02102661132812,74420200.0
2021-09-08,BTC-USD,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488.0
